,title,pct_n_affected,total_cost
4031,"(0, 1, 2, 1, 1, 2, 0, 2, 2)",18.1782020684,1190037.76667
4032,"(0, 1, 2, 1, 1, 2, 1, 0, 0)",19.9681782021,1129157.46667
4033,"(0, 1, 2, 1, 1, 2, 1, 0, 1)",19.3582604084,1138347.6
4034,"(0, 1, 2, 1, 1, 2, 1, 0, 2)",19.1593741713,1155649.23333
4035,"(0, 1, 2, 1, 1, 2, 1, 1, 0)",17.9395385839,1119743.63333
4036,"(0, 1, 2, 1, 1, 2, 1, 1, 1)",17.3296207902,1128933.76667
4037,"(0, 1, 2, 1, 1, 2, 1, 1, 2)",17.1307345532,1146235.4
4038,"(0, 1, 2, 1, 1, 2, 1, 2, 0)",17.5285070273,1148681.8
4039,"(0, 1, 2, 1, 1, 2, 1, 2, 1)",16.9185892336,1157871.93333
4040,"(0, 1, 2, 1, 1, 2, 1, 2, 2)",16.7197029966,1175173.56667
4041,"(0, 1, 2, 1, 1, 2, 2, 0, 0)",18.6953062848,1130543.93333
4042,"(0, 1, 2, 1, 1, 2, 2, 0, 1)",18.0853884911,1139734.06667
4043,"(0, 1, 2, 1, 1, 2, 2, 0, 2)",17.886502254,1157035.7
4044,"(0, 1, 2, 1, 1, 2, 2, 1, 0)",16.6666666667,1121130.1
4045,"(0, 1, 2, 1, 1, 2, 2, 1, 1)",16.056748873,1130320.23333
4046,"(0, 1, 2, 1, 1, 2, 2, 1, 2)",15.8578626359,1147621.86667
4047,"(0, 1, 2, 1, 1, 2, 2, 2, 0)",16.2556351101,1150068.26667
4048,"(0, 1, 2, 1, 1, 2, 2, 2, 1)",15.6457173164,1159258.4
4049,"(0, 1, 2, 1, 1, 2, 2, 2, 2)",15.4468310793,1176560.03333
4050,"(0, 1, 2, 1, 2, 0, 0, 0, 0)",21.4266772739,1265926.23333
4051,"(0, 1, 2, 1, 2, 0, 0, 0, 1)",20.8167594802,1275116.36667
4052,"(0, 1, 2, 1, 2, 0, 0, 0, 2)",20.6178732432,1292418.0
4053,"(0, 1, 2, 1, 2, 0, 0, 1, 0)",19.3980376558,1256512.4
4054,"(0, 1, 2, 1, 2, 0, 0, 1, 1)",18.7881198621,1265702.53333
4055,"(0, 1, 2, 1, 2, 0, 0, 1, 2)",18.589233625,1283004.16667
4056,"(0, 1, 2, 1, 2, 0, 0, 2, 0)",18.9870060992,1285450.56667
4057,"(0, 1, 2, 1, 2, 0, 0, 2, 1)",18.3770883055,1294640.7
4058,"(0, 1, 2, 1, 2, 0, 0, 2, 2)",18.1782020684,1311942.33333
4059,"(0, 1, 2, 1, 2, 0, 1, 0, 0)",19.9681782021,1251062.03333
4060,"(0, 1, 2, 1, 2, 0, 1, 0, 1)",19.3582604084,1260252.16667
4061,"(0, 1, 2, 1, 2, 0, 1, 0, 2)",19.1593741713,1277553.8
4062,"(0, 1, 2, 1, 2, 0, 1, 1, 0)",17.9395385839,1241648.2
4063,"(0, 1, 2, 1, 2, 0, 1, 1, 1)",17.3296207902,1250838.33333
4064,"(0, 1, 2, 1, 2, 0, 1, 1, 2)",17.1307345532,1268139.96667
4065,"(0, 1, 2, 1, 2, 0, 1, 2, 0)",17.5285070273,1270586.36667
4066,"(0, 1, 2, 1, 2, 0, 1, 2, 1)",16.9185892336,1279776.5
4067,"(0, 1, 2, 1, 2, 0, 1, 2, 2)",16.7197029966,1297078.13333
4068,"(0, 1, 2, 1, 2, 0, 2, 0, 0)",18.6953062848,1252448.5
4069,"(0, 1, 2, 1, 2, 0, 2, 0, 1)",18.0853884911,1261638.63333
4070,"(0, 1, 2, 1, 2, 0, 2, 0, 2)",17.886502254,1278940.26667
4071,"(0, 1, 2, 1, 2, 0, 2, 1, 0)",16.6666666667,1243034.66667
4072,"(0, 1, 2, 1, 2, 0, 2, 1, 1)",16.056748873,1252224.8
4073,"(0, 1, 2, 1, 2, 0, 2, 1, 2)",15.8578626359,1269526.43333
4074,"(0, 1, 2, 1, 2, 0, 2, 2, 0)",16.2556351101,1271972.83333
4075,"(0, 1, 2, 1, 2, 0, 2, 2, 1)",15.6457173164,1281162.96667
4076,"(0, 1, 2, 1, 2, 0, 2, 2, 2)",15.4468310793,1298464.6
4077,"(0, 1, 2, 1, 2, 1, 0, 0, 0)",21.4266772739,1289702.16667
4078,"(0, 1, 2, 1, 2, 1, 0, 0, 1)",20.8167594802,1298892.3
4079,"(0, 1, 2, 1, 2, 1, 0, 0, 2)",20.6178732432,1316193.93333
4080,"(0, 1, 2, 1, 2, 1, 0, 1, 0)",19.3980376558,1280288.33333
4081,"(0, 1, 2, 1, 2, 1, 0, 1, 1)",18.7881198621,1289478.46667
4082,"(0, 1, 2, 1, 2, 1, 0, 1, 2)",18.589233625,1306780.1
4083,"(0, 1, 2, 1, 2, 1, 0, 2, 0)",18.9870060992,1309226.5
4084,"(0, 1, 2, 1, 2, 1, 0, 2, 1)",18.3770883055,1318416.63333
4085,"(0, 1, 2, 1, 2, 1, 0, 2, 2)",18.1782020684,1335718.26667
4086,"(0, 1, 2, 1, 2, 1, 1, 0, 0)",19.9681782021,1274837.96667
4087,"(0, 1, 2, 1, 2, 1, 1, 0, 1)",19.3582604084,1284028.1
4088,"(0, 1, 2, 1, 2, 1, 1, 0, 2)",19.1593741713,1301329.73333
4089,"(0, 1, 2, 1, 2, 1, 1, 1, 0)",17.9395385839,1265424.13333
4090,"(0, 1, 2, 1, 2, 1, 1, 1, 1)",17.3296207902,1274614.26667
4091,"(0, 1, 2, 1, 2, 1, 1, 1, 2)",17.1307345532,1291915.9
4092,"(0, 1, 2, 1, 2, 1, 1, 2, 0)",17.5285070273,1294362.3
4093,"(0, 1, 2, 1, 2, 1, 1, 2, 1)",16.9185892336,1303552.43333
4094,"(0, 1, 2, 1, 2, 1, 1, 2, 2)",16.7197029966,1320854.06667
4095,"(0, 1, 2, 1, 2, 1, 2, 0, 0)",18.6953062848,1276224.43333
4096,"(0, 1, 2, 1, 2, 1, 2, 0, 1)",18.0853884911,1285414.56667
4097,"(0, 1, 2, 1, 2, 1, 2, 0, 2)",17.886502254,1302716.2
4098,"(0, 1, 2, 1, 2, 1, 2, 1, 0)",16.6666666667,1266810.6
4099,"(0, 1, 2, 1, 2, 1, 2, 1, 1)",16.056748873,1276000.73333
4100,"(0, 1, 2, 1, 2, 1, 2, 1, 2)",15.8578626359,1293302.36667
4101,"(0, 1, 2, 1, 2, 1, 2, 2, 0)",16.2556351101,1295748.76667
4102,"(0, 1, 2, 1, 2, 1, 2, 2, 1)",15.6457173164,1304938.9
4103,"(0, 1, 2, 1, 2, 1, 2, 2, 2)",15.4468310793,1322240.53333
4104,"(0, 1, 2, 1, 2, 2, 0, 0, 0)",21.4266772739,1313478.1
4105,"(0, 1, 2, 1, 2, 2, 0, 0, 1)",20.8167594802,1322668.23333
4106,"(0, 1, 2, 1, 2, 2, 0, 0, 2)",20.6178732432,1339969.86667
4107,"(0, 1, 2, 1, 2, 2, 0, 1, 0)",19.3980376558,1304064.26667
4108,"(0, 1, 2, 1, 2, 2, 0, 1, 1)",18.7881198621,1313254.4
4109,"(0, 1, 2, 1, 2, 2, 0, 1, 2)",18.589233625,1330556.03333
4110,"(0, 1, 2, 1, 2, 2, 0, 2, 0)",18.9870060992,1333002.43333
4111,"(0, 1, 2, 1, 2, 2, 0, 2, 1)",18.3770883055,1342192.56667
4112,"(0, 1, 2, 1, 2, 2, 0, 2, 2)",18.1782020684,1359494.2
4113,"(0, 1, 2, 1, 2, 2, 1, 0, 0)",19.9681782021,1298613.9
4114,"(0, 1, 2, 1, 2, 2, 1, 0, 1)",19.3582604084,1307804.03333
4115,"(0, 1, 2, 1, 2, 2, 1, 0, 2)",19.1593741713,1325105.66667
4116,"(0, 1, 2, 1, 2, 2, 1, 1, 0)",17.9395385839,1289200.06667
4117,"(0, 1, 2, 1, 2, 2, 1, 1, 1)",17.3296207902,1298390.2
4118,"(0, 1, 2, 1, 2, 2, 1, 1, 2)",17.1307345532,1315691.83333
4119,"(0, 1, 2, 1, 2, 2, 1, 2, 0)",17.5285070273,1318138.23333
4120,"(0, 1, 2, 1, 2, 2, 1, 2, 1)",16.9185892336,1327328.36667
4121,"(0, 1, 2, 1, 2, 2, 1, 2, 2)",16.7197029966,1344630.0
4122,"(0, 1, 2, 1, 2, 2, 2, 0, 0)",18.6953062848,1300000.36667
4123,"(0, 1, 2, 1, 2, 2, 2, 0, 1)",18.0853884911,1309190.5
4124,"(0, 1, 2, 1, 2, 2, 2, 0, 2)",17.886502254,1326492.13333
4125,"(0, 1, 2, 1, 2, 2, 2, 1, 0)",16.6666666667,1290586.53333
4126,"(0, 1, 2, 1, 2, 2, 2, 1, 1)",16.056748873,1299776.66667
4127,"(0, 1, 2, 1, 2, 2, 2, 1, 2)",15.8578626359,1317078.3
4128,"(0, 1, 2, 1, 2, 2, 2, 2, 0)",16.2556351101,1319524.7
4129,"(0, 1, 2, 1, 2, 2, 2, 2, 1)",15.6457173164,1328714.83333
4130,"(0, 1, 2, 1, 2, 2, 2, 2, 2)",15.4468310793,1346016.46667
4131,"(0, 1, 2, 2, 0, 0, 0, 0, 0)",17.210289048,974634.0
4132,"(0, 1, 2, 2, 0, 0, 0, 0, 1)",16.6003712543,983824.133333
4133,"(0, 1, 2, 2, 0, 0, 0, 0, 2)",16.4014850172,1001125.76667
4134,"(0, 1, 2, 2, 0, 0, 0, 1, 0)",15.1816494299,965220.166667
4135,"(0, 1, 2, 2, 0, 0, 0, 1, 1)",14.5717316362,974410.3
4136,"(0, 1, 2, 2, 0, 0, 0, 1, 2)",14.3728453991,991711.933333
4137,"(0, 1, 2, 2, 0, 0, 0, 2, 0)",14.7706178732,994158.333333
4138,"(0, 1, 2, 2, 0, 0, 0, 2, 1)",14.1607000796,1003348.46667
4139,"(0, 1, 2, 2, 0, 0, 0, 2, 2)",13.9618138425,1020650.1
4140,"(0, 1, 2, 2, 0, 0, 1, 0, 0)",15.7517899761,959769.8
4141,"(0, 1, 2, 2, 0, 0, 1, 0, 1)",15.1418721824,968959.933333
4142,"(0, 1, 2, 2, 0, 0, 1, 0, 2)",14.9429859454,986261.566667
4143,"(0, 1, 2, 2, 0, 0, 1, 1, 0)",13.723150358,950355.966667
4144,"(0, 1, 2, 2, 0, 0, 1, 1, 1)",13.1132325643,959546.1
4145,"(0, 1, 2, 2, 0, 0, 1, 1, 2)",12.9143463272,976847.733333
4146,"(0, 1, 2, 2, 0, 0, 1, 2, 0)",13.3121188014,979294.133333
4147,"(0, 1, 2, 2, 0, 0, 1, 2, 1)",12.7022010077,988484.266667
4148,"(0, 1, 2, 2, 0, 0, 1, 2, 2)",12.5033147706,1005785.9
4149,"(0, 1, 2, 2, 0, 0, 2, 0, 0)",14.4789180589,961156.266667
4150,"(0, 1, 2, 2, 0, 0, 2, 0, 1)",13.8690002652,970346.4
4151,"(0, 1, 2, 2, 0, 0, 2, 0, 2)",13.6701140281,987648.033333
4152,"(0, 1, 2, 2, 0, 0, 2, 1, 0)",12.4502784407,951742.433333
4153,"(0, 1, 2, 2, 0, 0, 2, 1, 1)",11.840360647,960932.566667
4154,"(0, 1, 2, 2, 0, 0, 2, 1, 2)",11.64147441,978234.2
4155,"(0, 1, 2, 2, 0, 0, 2, 2, 0)",12.0392468841,980680.6
4156,"(0, 1, 2, 2, 0, 0, 2, 2, 1)",11.4293290904,989870.733333
4157,"(0, 1, 2, 2, 0, 0, 2, 2, 2)",11.2304428534,1007172.36667
4158,"(0, 1, 2, 2, 0, 1, 0, 0, 0)",17.210289048,998409.933333
4159,"(0, 1, 2, 2, 0, 1, 0, 0, 1)",16.6003712543,1007600.06667
4160,"(0, 1, 2, 2, 0, 1, 0, 0, 2)",16.4014850172,1024901.7
4161,"(0, 1, 2, 2, 0, 1, 0, 1, 0)",15.1816494299,988996.1
4162,"(0, 1, 2, 2, 0, 1, 0, 1, 1)",14.5717316362,998186.233333
4163,"(0, 1, 2, 2, 0, 1, 0, 1, 2)",14.3728453991,1015487.86667
4164,"(0, 1, 2, 2, 0, 1, 0, 2, 0)",14.7706178732,1017934.26667
4165,"(0, 1, 2, 2, 0, 1, 0, 2, 1)",14.1607000796,1027124.4
4166,"(0, 1, 2, 2, 0, 1, 0, 2, 2)",13.9618138425,1044426.03333
4167,"(0, 1, 2, 2, 0, 1, 1, 0, 0)",15.7517899761,983545.733333
4168,"(0, 1, 2, 2, 0, 1, 1, 0, 1)",15.1418721824,992735.866667
4169,"(0, 1, 2, 2, 0, 1, 1, 0, 2)",14.9429859454,1010037.5
4170,"(0, 1, 2, 2, 0, 1, 1, 1, 0)",13.723150358,974131.9
4171,"(0, 1, 2, 2, 0, 1, 1, 1, 1)",13.1132325643,983322.033333
4172,"(0, 1, 2, 2, 0, 1, 1, 1, 2)",12.9143463272,1000623.66667
4173,"(0, 1, 2, 2, 0, 1, 1, 2, 0)",13.3121188014,1003070.06667
4174,"(0, 1, 2, 2, 0, 1, 1, 2, 1)",12.7022010077,1012260.2
4175,"(0, 1, 2, 2, 0, 1, 1, 2, 2)",12.5033147706,1029561.83333
4176,"(0, 1, 2, 2, 0, 1, 2, 0, 0)",14.4789180589,984932.2
4177,"(0, 1, 2, 2, 0, 1, 2, 0, 1)",13.8690002652,994122.333333
4178,"(0, 1, 2, 2, 0, 1, 2, 0, 2)",13.6701140281,1011423.96667
4179,"(0, 1, 2, 2, 0, 1, 2, 1, 0)",12.4502784407,975518.366667
4180,"(0, 1, 2, 2, 0, 1, 2, 1, 1)",11.840360647,984708.5
4181,"(0, 1, 2, 2, 0, 1, 2, 1, 2)",11.64147441,1002010.13333
4182,"(0, 1, 2, 2, 0, 1, 2, 2, 0)",12.0392468841,1004456.53333
4183,"(0, 1, 2, 2, 0, 1, 2, 2, 1)",11.4293290904,1013646.66667
4184,"(0, 1, 2, 2, 0, 1, 2, 2, 2)",11.2304428534,1030948.3
4185,"(0, 1, 2, 2, 0, 2, 0, 0, 0)",17.210289048,1022185.86667
4186,"(0, 1, 2, 2, 0, 2, 0, 0, 1)",16.6003712543,1031376.0
4187,"(0, 1, 2, 2, 0, 2, 0, 0, 2)",16.4014850172,1048677.63333
4188,"(0, 1, 2, 2, 0, 2, 0, 1, 0)",15.1816494299,1012772.03333
4189,"(0, 1, 2, 2, 0, 2, 0, 1, 1)",14.5717316362,1021962.16667
4190,"(0, 1, 2, 2, 0, 2, 0, 1, 2)",14.3728453991,1039263.8
4191,"(0, 1, 2, 2, 0, 2, 0, 2, 0)",14.7706178732,1041710.2
4192,"(0, 1, 2, 2, 0, 2, 0, 2, 1)",14.1607000796,1050900.33333
4193,"(0, 1, 2, 2, 0, 2, 0, 2, 2)",13.9618138425,1068201.96667
4194,"(0, 1, 2, 2, 0, 2, 1, 0, 0)",15.7517899761,1007321.66667
4195,"(0, 1, 2, 2, 0, 2, 1, 0, 1)",15.1418721824,1016511.8
4196,"(0, 1, 2, 2, 0, 2, 1, 0, 2)",14.9429859454,1033813.43333
4197,"(0, 1, 2, 2, 0, 2, 1, 1, 0)",13.723150358,997907.833333
4198,"(0, 1, 2, 2, 0, 2, 1, 1, 1)",13.1132325643,1007097.96667
4199,"(0, 1, 2, 2, 0, 2, 1, 1, 2)",12.9143463272,1024399.6
4200,"(0, 1, 2, 2, 0, 2, 1, 2, 0)",13.3121188014,1026846.0
4201,"(0, 1, 2, 2, 0, 2, 1, 2, 1)",12.7022010077,1036036.13333
4202,"(0, 1, 2, 2, 0, 2, 1, 2, 2)",12.5033147706,1053337.76667
4203,"(0, 1, 2, 2, 0, 2, 2, 0, 0)",14.4789180589,1008708.13333
4204,"(0, 1, 2, 2, 0, 2, 2, 0, 1)",13.8690002652,1017898.26667
4205,"(0, 1, 2, 2, 0, 2, 2, 0, 2)",13.6701140281,1035199.9
4206,"(0, 1, 2, 2, 0, 2, 2, 1, 0)",12.4502784407,999294.3
4207,"(0, 1, 2, 2, 0, 2, 2, 1, 1)",11.840360647,1008484.43333
4208,"(0, 1, 2, 2, 0, 2, 2, 1, 2)",11.64147441,1025786.06667
4209,"(0, 1, 2, 2, 0, 2, 2, 2, 0)",12.0392468841,1028232.46667
4210,"(0, 1, 2, 2, 0, 2, 2, 2, 1)",11.4293290904,1037422.6
4211,"(0, 1, 2, 2, 0, 2, 2, 2, 2)",11.2304428534,1054724.23333
4212,"(0, 1, 2, 2, 1, 0, 0, 0, 0)",17.210289048,1144090.43333
4213,"(0, 1, 2, 2, 1, 0, 0, 0, 1)",16.6003712543,1153280.56667
4214,"(0, 1, 2, 2, 1, 0, 0, 0, 2)",16.4014850172,1170582.2
4215,"(0, 1, 2, 2, 1, 0, 0, 1, 0)",15.1816494299,1134676.6
4216,"(0, 1, 2, 2, 1, 0, 0, 1, 1)",14.5717316362,1143866.73333
4217,"(0, 1, 2, 2, 1, 0, 0, 1, 2)",14.3728453991,1161168.36667
4218,"(0, 1, 2, 2, 1, 0, 0, 2, 0)",14.7706178732,1163614.76667
4219,"(0, 1, 2, 2, 1, 0, 0, 2, 1)",14.1607000796,1172804.9
4220,"(0, 1, 2, 2, 1, 0, 0, 2, 2)",13.9618138425,1190106.53333
4221,"(0, 1, 2, 2, 1, 0, 1, 0, 0)",15.7517899761,1129226.23333
4222,"(0, 1, 2, 2, 1, 0, 1, 0, 1)",15.1418721824,1138416.36667
4223,"(0, 1, 2, 2, 1, 0, 1, 0, 2)",14.9429859454,1155718.0
4224,"(0, 1, 2, 2, 1, 0, 1, 1, 0)",13.723150358,1119812.4
4225,"(0, 1, 2, 2, 1, 0, 1, 1, 1)",13.1132325643,1129002.53333
4226,"(0, 1, 2, 2, 1, 0, 1, 1, 2)",12.9143463272,1146304.16667
4227,"(0, 1, 2, 2, 1, 0, 1, 2, 0)",13.3121188014,1148750.56667
4228,"(0, 1, 2, 2, 1, 0, 1, 2, 1)",12.7022010077,1157940.7
4229,"(0, 1, 2, 2, 1, 0, 1, 2, 2)",12.5033147706,1175242.33333
4230,"(0, 1, 2, 2, 1, 0, 2, 0, 0)",14.4789180589,1130612.7
4231,"(0, 1, 2, 2, 1, 0, 2, 0, 1)",13.8690002652,1139802.83333
4232,"(0, 1, 2, 2, 1, 0, 2, 0, 2)",13.6701140281,1157104.46667
4233,"(0, 1, 2, 2, 1, 0, 2, 1, 0)",12.4502784407,1121198.86667
4234,"(0, 1, 2, 2, 1, 0, 2, 1, 1)",11.840360647,1130389.0
4235,"(0, 1, 2, 2, 1, 0, 2, 1, 2)",11.64147441,1147690.63333
4236,"(0, 1, 2, 2, 1, 0, 2, 2, 0)",12.0392468841,1150137.03333
4237,"(0, 1, 2, 2, 1, 0, 2, 2, 1)",11.4293290904,1159327.16667
4238,"(0, 1, 2, 2, 1, 0, 2, 2, 2)",11.2304428534,1176628.8
4239,"(0, 1, 2, 2, 1, 1, 0, 0, 0)",17.210289048,1167866.36667
4240,"(0, 1, 2, 2, 1, 1, 0, 0, 1)",16.6003712543,1177056.5
4241,"(0, 1, 2, 2, 1, 1, 0, 0, 2)",16.4014850172,1194358.13333
4242,"(0, 1, 2, 2, 1, 1, 0, 1, 0)",15.1816494299,1158452.53333
4243,"(0, 1, 2, 2, 1, 1, 0, 1, 1)",14.5717316362,1167642.66667
4244,"(0, 1, 2, 2, 1, 1, 0, 1, 2)",14.3728453991,1184944.3
4245,"(0, 1, 2, 2, 1, 1, 0, 2, 0)",14.7706178732,1187390.7
4246,"(0, 1, 2, 2, 1, 1, 0, 2, 1)",14.1607000796,1196580.83333
4247,"(0, 1, 2, 2, 1, 1, 0, 2, 2)",13.9618138425,1213882.46667
4248,"(0, 1, 2, 2, 1, 1, 1, 0, 0)",15.7517899761,1153002.16667
4249,"(0, 1, 2, 2, 1, 1, 1, 0, 1)",15.1418721824,1162192.3
4250,"(0, 1, 2, 2, 1, 1, 1, 0, 2)",14.9429859454,1179493.93333
4251,"(0, 1, 2, 2, 1, 1, 1, 1, 0)",13.723150358,1143588.33333
4252,"(0, 1, 2, 2, 1, 1, 1, 1, 1)",13.1132325643,1152778.46667
4253,"(0, 1, 2, 2, 1, 1, 1, 1, 2)",12.9143463272,1170080.1
4254,"(0, 1, 2, 2, 1, 1, 1, 2, 0)",13.3121188014,1172526.5
4255,"(0, 1, 2, 2, 1, 1, 1, 2, 1)",12.7022010077,1181716.63333
4256,"(0, 1, 2, 2, 1, 1, 1, 2, 2)",12.5033147706,1199018.26667
4257,"(0, 1, 2, 2, 1, 1, 2, 0, 0)",14.4789180589,1154388.63333
4258,"(0, 1, 2, 2, 1, 1, 2, 0, 1)",13.8690002652,1163578.76667
4259,"(0, 1, 2, 2, 1, 1, 2, 0, 2)",13.6701140281,1180880.4
4260,"(0, 1, 2, 2, 1, 1, 2, 1, 0)",12.4502784407,1144974.8
4261,"(0, 1, 2, 2, 1, 1, 2, 1, 1)",11.840360647,1154164.93333
4262,"(0, 1, 2, 2, 1, 1, 2, 1, 2)",11.64147441,1171466.56667
4263,"(0, 1, 2, 2, 1, 1, 2, 2, 0)",12.0392468841,1173912.96667
4264,"(0, 1, 2, 2, 1, 1, 2, 2, 1)",11.4293290904,1183103.1
4265,"(0, 1, 2, 2, 1, 1, 2, 2, 2)",11.2304428534,1200404.73333
4266,"(0, 1, 2, 2, 1, 2, 0, 0, 0)",17.210289048,1191642.3
4267,"(0, 1, 2, 2, 1, 2, 0, 0, 1)",16.6003712543,1200832.43333
4268,"(0, 1, 2, 2, 1, 2, 0, 0, 2)",16.4014850172,1218134.06667
4269,"(0, 1, 2, 2, 1, 2, 0, 1, 0)",15.1816494299,1182228.46667
4270,"(0, 1, 2, 2, 1, 2, 0, 1, 1)",14.5717316362,1191418.6
4271,"(0, 1, 2, 2, 1, 2, 0, 1, 2)",14.3728453991,1208720.23333
4272,"(0, 1, 2, 2, 1, 2, 0, 2, 0)",14.7706178732,1211166.63333
4273,"(0, 1, 2, 2, 1, 2, 0, 2, 1)",14.1607000796,1220356.76667
4274,"(0, 1, 2, 2, 1, 2, 0, 2, 2)",13.9618138425,1237658.4
4275,"(0, 1, 2, 2, 1, 2, 1, 0, 0)",15.7517899761,1176778.1
4276,"(0, 1, 2, 2, 1, 2, 1, 0, 1)",15.1418721824,1185968.23333
4277,"(0, 1, 2, 2, 1, 2, 1, 0, 2)",14.9429859454,1203269.86667
4278,"(0, 1, 2, 2, 1, 2, 1, 1, 0)",13.723150358,1167364.26667
4279,"(0, 1, 2, 2, 1, 2, 1, 1, 1)",13.1132325643,1176554.4
4280,"(0, 1, 2, 2, 1, 2, 1, 1, 2)",12.9143463272,1193856.03333
4281,"(0, 1, 2, 2, 1, 2, 1, 2, 0)",13.3121188014,1196302.43333
4282,"(0, 1, 2, 2, 1, 2, 1, 2, 1)",12.7022010077,1205492.56667
4283,"(0, 1, 2, 2, 1, 2, 1, 2, 2)",12.5033147706,1222794.2
4284,"(0, 1, 2, 2, 1, 2, 2, 0, 0)",14.4789180589,1178164.56667
4285,"(0, 1, 2, 2, 1, 2, 2, 0, 1)",13.8690002652,1187354.7
4286,"(0, 1, 2, 2, 1, 2, 2, 0, 2)",13.6701140281,1204656.33333
4287,"(0, 1, 2, 2, 1, 2, 2, 1, 0)",12.4502784407,1168750.73333
4288,"(0, 1, 2, 2, 1, 2, 2, 1, 1)",11.840360647,1177940.86667
4289,"(0, 1, 2, 2, 1, 2, 2, 1, 2)",11.64147441,1195242.5
4290,"(0, 1, 2, 2, 1, 2, 2, 2, 0)",12.0392468841,1197688.9
4291,"(0, 1, 2, 2, 1, 2, 2, 2, 1)",11.4293290904,1206879.03333
4292,"(0, 1, 2, 2, 1, 2, 2, 2, 2)",11.2304428534,1224180.66667
4293,"(0, 1, 2, 2, 2, 0, 0, 0, 0)",17.210289048,1313546.86667
4294,"(0, 1, 2, 2, 2, 0, 0, 0, 1)",16.6003712543,1322737.0
4295,"(0, 1, 2, 2, 2, 0, 0, 0, 2)",16.4014850172,1340038.63333
4296,"(0, 1, 2, 2, 2, 0, 0, 1, 0)",15.1816494299,1304133.03333
4297,"(0, 1, 2, 2, 2, 0, 0, 1, 1)",14.5717316362,1313323.16667
4298,"(0, 1, 2, 2, 2, 0, 0, 1, 2)",14.3728453991,1330624.8
4299,"(0, 1, 2, 2, 2, 0, 0, 2, 0)",14.7706178732,1333071.2
4300,"(0, 1, 2, 2, 2, 0, 0, 2, 1)",14.1607000796,1342261.33333
4301,"(0, 1, 2, 2, 2, 0, 0, 2, 2)",13.9618138425,1359562.96667
4302,"(0, 1, 2, 2, 2, 0, 1, 0, 0)",15.7517899761,1298682.66667
4303,"(0, 1, 2, 2, 2, 0, 1, 0, 1)",15.1418721824,1307872.8
4304,"(0, 1, 2, 2, 2, 0, 1, 0, 2)",14.9429859454,1325174.43333
4305,"(0, 1, 2, 2, 2, 0, 1, 1, 0)",13.723150358,1289268.83333
4306,"(0, 1, 2, 2, 2, 0, 1, 1, 1)",13.1132325643,1298458.96667
4307,"(0, 1, 2, 2, 2, 0, 1, 1, 2)",12.9143463272,1315760.6
4308,"(0, 1, 2, 2, 2, 0, 1, 2, 0)",13.3121188014,1318207.0
4309,"(0, 1, 2, 2, 2, 0, 1, 2, 1)",12.7022010077,1327397.13333
4310,"(0, 1, 2, 2, 2, 0, 1, 2, 2)",12.5033147706,1344698.76667
4311,"(0, 1, 2, 2, 2, 0, 2, 0, 0)",14.4789180589,1300069.13333
4312,"(0, 1, 2, 2, 2, 0, 2, 0, 1)",13.8690002652,1309259.26667
4313,"(0, 1, 2, 2, 2, 0, 2, 0, 2)",13.6701140281,1326560.9
4314,"(0, 1, 2, 2, 2, 0, 2, 1, 0)",12.4502784407,1290655.3
4315,"(0, 1, 2, 2, 2, 0, 2, 1, 1)",11.840360647,1299845.43333
4316,"(0, 1, 2, 2, 2, 0, 2, 1, 2)",11.64147441,1317147.06667
4317,"(0, 1, 2, 2, 2, 0, 2, 2, 0)",12.0392468841,1319593.46667
4318,"(0, 1, 2, 2, 2, 0, 2, 2, 1)",11.4293290904,1328783.6
4319,"(0, 1, 2, 2, 2, 0, 2, 2, 2)",11.2304428534,1346085.23333
4320,"(0, 1, 2, 2, 2, 1, 0, 0, 0)",17.210289048,1337322.8
4321,"(0, 1, 2, 2, 2, 1, 0, 0, 1)",16.6003712543,1346512.93333
4322,"(0, 1, 2, 2, 2, 1, 0, 0, 2)",16.4014850172,1363814.56667
4323,"(0, 1, 2, 2, 2, 1, 0, 1, 0)",15.1816494299,1327908.96667
4324,"(0, 1, 2, 2, 2, 1, 0, 1, 1)",14.5717316362,1337099.1
4325,"(0, 1, 2, 2, 2, 1, 0, 1, 2)",14.3728453991,1354400.73333
4326,"(0, 1, 2, 2, 2, 1, 0, 2, 0)",14.7706178732,1356847.13333
4327,"(0, 1, 2, 2, 2, 1, 0, 2, 1)",14.1607000796,1366037.26667
4328,"(0, 1, 2, 2, 2, 1, 0, 2, 2)",13.9618138425,1383338.9
4329,"(0, 1, 2, 2, 2, 1, 1, 0, 0)",15.7517899761,1322458.6
4330,"(0, 1, 2, 2, 2, 1, 1, 0, 1)",15.1418721824,1331648.73333
4331,"(0, 1, 2, 2, 2, 1, 1, 0, 2)",14.9429859454,1348950.36667
4332,"(0, 1, 2, 2, 2, 1, 1, 1, 0)",13.723150358,1313044.76667
4333,"(0, 1, 2, 2, 2, 1, 1, 1, 1)",13.1132325643,1322234.9
4334,"(0, 1, 2, 2, 2, 1, 1, 1, 2)",12.9143463272,1339536.53333
4335,"(0, 1, 2, 2, 2, 1, 1, 2, 0)",13.3121188014,1341982.93333
4336,"(0, 1, 2, 2, 2, 1, 1, 2, 1)",12.7022010077,1351173.06667
4337,"(0, 1, 2, 2, 2, 1, 1, 2, 2)",12.5033147706,1368474.7
